Project_ID,Project_Phase,State,Region,Terrain_Type,Tower_Type,Substation_Type,Transmission_Length_KM,Budget_Crore,Material_Type,Lead_Time_Days,Tax_Percentage,Transportation_Cost,Historical_Consumption,Month,Year,Quantity_Required
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,55,15.66,19418.68,1416.26,12,2023,12722
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,23,14.79,23459.24,9.64,12,2023,76
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,41,14.99,19578.14,336.17,1,2024,5806
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,54,18.5,20637.62,320.09,1,2024,4485
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,28,18.24,28347.91,702.49,1,2024,10782
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,16,17.14,19807.66,1343.0,1,2024,18571
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,38,20.36,30533.24,9.47,1,2024,131
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,30,14.24,28761.83,373.03,2,2024,5401
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,20,14.2,28780.32,355.13,2,2024,3860
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,28,18.37,29667.92,851.51,2,2024,10784
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,17,15.35,24946.09,1301.61,2,2024,20749
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,32,13.88,27657.25,10.47,2,2024,146
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,39,13.71,25289.82,377.46,3,2024,5639
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,28,17.95,23399.13,318.89,3,2024,4220
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,35,21.42,29589.24,646.61,3,2024,12905
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,52,16.1,30234.38,1461.69,3,2024,23876
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,34,13.53,25559.06,9.8,3,2024,151
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,30,12.73,22278.48,426.22,4,2024,5374
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,17,18.2,20812.73,288.03,4,2024,3911
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,48,17.86,27412.92,653.01,4,2024,11079
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,54,19.2,26990.55,1698.24,4,2024,23454
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,53,20.25,30519.92,11.48,4,2024,151
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,21,20.45,21122.4,464.36,5,2024,4772
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,54,15.05,24014.81,340.66,5,2024,4356
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,26,17.26,23229.2,830.88,5,2024,10234
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,37,19.57,21321.52,1254.62,5,2024,19993
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,42,17.42,30150.88,8.74,5,2024,144
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,51,12.76,22304.12,333.52,6,2024,5281
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,37,15.24,22960.54,272.76,6,2024,4158
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,52,18.93,26991.97,734.06,6,2024,10896
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,47,15.08,21583.29,1225.77,6,2024,19735
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,26,13.31,25324.9,9.1,6,2024,133
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,49,15.55,26733.9,440.09,7,2024,5691
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,51,18.53,30021.24,342.75,7,2024,4097
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,15,13.18,24629.34,842.57,7,2024,8931
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,39,20.11,25861.77,1544.65,7,2024,18728
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,35,19.2,27603.51,8.51,7,2024,119
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,40,12.51,27327.72,322.33,8,2024,5275
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,25,14.29,19947.08,272.86,8,2024,3377
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,37,15.03,25962.31,814.05,8,2024,10027
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,48,19.81,23904.16,1380.68,8,2024,19441
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,32,18.08,22214.59,11.12,8,2024,110
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,48,20.56,21692.95,479.44,9,2024,4805
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,57,14.12,25219.87,332.12,9,2024,3819
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,52,13.7,23509.39,780.23,9,2024,10634
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,39,16.97,27628.5,1791.13,9,2024,17734
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,25,20.17,30486.2,11.17,9,2024,107
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,50,17.36,22934.0,445.68,10,2024,5041
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,20,17.07,28248.66,314.94,10,2024,3433
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,50,13.32,28230.92,694.04,10,2024,10217
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,22,17.38,29870.2,1608.07,10,2024,16899
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,48,14.88,23120.17,10.11,10,2024,132
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,54,20.93,20158.95,381.97,11,2024,5598
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,59,12.89,24447.61,297.83,11,2024,4052
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,47,13.54,28583.8,832.55,11,2024,10492
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,37,12.05,23818.3,1396.18,11,2024,19546
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,58,13.0,20094.7,9.36,11,2024,140
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,58,17.36,28551.71,344.27,12,2024,5557
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,22,14.17,26808.27,335.4,12,2024,3662
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,57,14.69,29017.24,695.41,12,2024,11661
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,23,12.35,20734.52,1702.1,12,2024,18976
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,19,19.05,26039.23,8.03,12,2024,122
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,18,20.2,29583.77,441.8,1,2025,3479
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,48,19.9,22118.42,304.31,1,2025,3007
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,48,21.98,23641.28,769.34,1,2025,7793
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,49,18.37,30438.25,1654.37,1,2025,14344
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,32,15.71,20301.52,9.98,1,2025,97
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,58,15.7,24949.39,454.04,2,2025,3485
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,28,22.0,23069.02,284.56,2,2025,2546
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,38,13.51,27687.94,797.29,2,2025,6499
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,59,21.72,28730.29,1482.88,2,2025,14108
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,53,15.27,19878.62,11.11,2,2025,93
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,38,16.95,28729.78,404.71,3,2025,6419
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,17,17.39,22212.19,242.58,3,2025,4111
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,59,19.58,28124.2,832.18,3,2025,11817
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,39,18.48,22762.58,1492.03,3,2025,22474
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,56,12.93,26719.23,11.71,3,2025,158
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,17,17.93,22345.69,435.44,4,2025,5132
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,40,14.18,21031.82,253.89,4,2025,4586
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,26,13.29,29250.99,909.07,4,2025,10732
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,38,13.49,20102.57,1555.57,4,2025,20593
P176,Execution,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,49,12.99,28704.38,10.39,4,2025,153
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,22,19.22,24164.76,333.82,5,2025,3751
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,53,13.45,20179.92,326.2,5,2025,3157
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,32,15.41,26267.46,745.31,5,2025,7419
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,46,16.37,27774.18,1722.34,5,2025,16201
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,55,15.4,29637.67,11.91,5,2025,99
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,49,15.41,22432.28,357.75,6,2025,3310
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,50,15.06,23833.65,357.67,6,2025,2576
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,30,17.44,21897.06,889.96,6,2025,6632
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,42,17.2,23199.28,1665.62,6,2025,12830
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,45,14.25,24637.93,10.65,6,2025,89
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,41,19.95,24673.46,350.17,7,2025,3456
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,37,20.34,29943.76,355.23,7,2025,2686
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,27,13.17,30239.45,888.04,7,2025,7192
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,37,17.65,22370.53,1272.29,7,2025,12710
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,47,14.28,20543.64,10.31,7,2025,98
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,40,19.17,22303.4,408.71,8,2025,3441
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,45,15.83,19515.36,263.15,8,2025,2350
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,16,19.5,20522.76,926.83,8,2025,5770
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,45,14.85,22649.86,1605.14,8,2025,12242
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,32,14.57,21637.66,9.41,8,2025,76
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,49,21.23,29500.63,466.76,9,2025,3181
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,44,20.43,19983.9,299.98,9,2025,2181
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,38,19.13,24609.31,922.97,9,2025,5695
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,39,14.2,28657.68,1296.79,9,2025,10296
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,44,15.94,21221.91,9.47,9,2025,73
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,28,17.26,21899.03,361.27,10,2025,2815
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,49,12.53,26296.2,340.48,10,2025,2206
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,42,19.33,25297.4,769.66,10,2025,6215
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,47,13.87,25609.55,1450.73,10,2025,12152
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,18,16.72,30261.47,9.51,10,2025,69
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,37,14.11,25057.58,366.08,11,2025,3169
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,51,14.02,26187.62,315.56,11,2025,2315
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,19,17.37,24118.37,958.78,11,2025,5755
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,56,20.75,27567.03,1574.1,11,2025,12626
P176,Planning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,23,15.8,24724.49,11.87,11,2025,78
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Conductor,15,18.09,24053.2,396.82,12,2025,3571
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Insulator,50,18.64,25953.78,358.71,12,2025,2936
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Steel,34,19.46,24117.28,910.88,12,2025,7282
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Cement,47,20.64,23600.58,1278.88,12,2025,13593
P176,Commissioning,Uttar Pradesh,North,Hilly,765kV,GIS,295,1821,Transformer,39,15.46,21364.85,8.42,12,2025,89
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,42,12.9,20524.25,378.91,1,2023,2336
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,24,15.34,17254.54,243.2,1,2023,1650
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,48,18.85,15080.23,891.25,1,2023,4968
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,26,20.26,20029.14,1653.92,1,2023,8201
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,49,21.0,21133.2,8.31,1,2023,59
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,35,18.57,18771.73,384.17,2,2023,2314
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,38,20.2,21519.6,242.78,2,2023,1758
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,35,14.88,21141.13,935.37,2,2023,4334
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,37,20.6,21512.43,1330.56,2,2023,9535
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,15,20.21,14835.56,8.49,2,2023,51
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,48,19.52,18390.59,375.48,3,2023,2639
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,41,18.89,15514.93,260.87,3,2023,1836
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,39,17.17,17487.0,673.45,3,2023,4568
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,49,20.2,17385.52,1283.6,3,2023,9194
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,21,21.76,18031.29,11.63,3,2023,55
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,20,18.64,20762.08,366.81,4,2023,2007
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,42,17.39,19461.91,307.08,4,2023,1874
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,17,14.1,14422.55,765.94,4,2023,4249
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,23,18.74,19235.71,1765.64,4,2023,8551
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,40,15.03,16663.19,11.77,4,2023,57
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,57,21.64,21859.31,338.84,5,2023,2535
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,44,19.47,20145.93,331.85,5,2023,1798
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,46,16.7,17026.81,799.97,5,2023,4565
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,44,20.81,22312.66,1674.91,5,2023,8396
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,49,13.12,19237.0,11.64,5,2023,63
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,52,13.6,19155.24,455.28,6,2023,2136
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,31,15.02,22034.19,322.86,6,2023,1430
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,39,16.64,16818.67,958.56,6,2023,4077
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,20,20.18,21946.58,1232.83,6,2023,7383
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,39,12.85,20510.83,8.68,6,2023,52
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,27,14.02,21938.36,400.54,7,2023,2003
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,30,17.65,17194.57,304.4,7,2023,1509
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,25,13.65,14548.74,748.73,7,2023,3811
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,20,18.89,22313.64,1202.96,7,2023,7211
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,37,18.67,20705.99,8.54,7,2023,52
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,20,15.24,22221.6,362.53,8,2023,1870
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,22,20.47,17341.7,248.93,8,2023,1468
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,38,16.54,21163.25,799.06,8,2023,3522
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,29,19.09,15238.7,1259.97,8,2023,6220
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,58,17.48,22071.34,8.8,8,2023,49
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,22,19.39,16308.9,463.03,9,2023,1722
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,56,13.07,16358.51,289.23,9,2023,1628
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,17,20.43,17773.79,678.99,9,2023,3258
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,31,13.96,16524.87,1556.42,9,2023,7408
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,47,20.96,20294.49,11.74,9,2023,47
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,35,19.68,21283.24,461.76,10,2023,2017
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,37,17.42,14881.38,350.29,10,2023,1429
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,41,15.23,15971.19,656.45,10,2023,3975
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,34,20.52,20371.49,1246.5,10,2023,6870
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,25,17.75,20685.06,10.16,10,2023,46
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,40,15.99,21232.68,334.23,11,2023,2260
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,52,16.96,14907.46,339.59,11,2023,1621
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,53,17.71,22092.61,688.1,11,2023,4064
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,35,14.06,15363.05,1715.59,11,2023,7534
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,20,17.99,21012.4,8.83,11,2023,47
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,53,18.02,21338.67,344.6,12,2023,2305
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,55,20.41,15914.89,301.7,12,2023,1695
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,34,12.19,15343.98,756.66,12,2023,4332
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,49,18.31,22345.84,1405.74,12,2023,8169
P177,Planning,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,17,13.11,18502.31,11.76,12,2023,50
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,44,21.29,18503.11,424.46,1,2024,3502
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,39,21.71,20224.63,350.0,1,2024,2870
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,53,17.58,21847.6,873.69,1,2024,8399
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,40,13.59,17614.98,1491.2,1,2024,14025
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,22,15.19,18647.16,9.71,1,2024,84
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,20,18.93,21550.11,394.91,2,2024,3595
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,37,13.66,22367.75,260.93,2,2024,2896
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,52,15.01,21364.0,732.98,2,2024,8147
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,17,19.25,17499.7,1473.42,2,2024,12622
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,23,17.7,15029.82,11.81,2,2024,91
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,51,17.23,15844.27,452.65,3,2024,4204
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,42,20.74,21500.28,358.7,3,2024,2887
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,47,20.85,20925.61,716.5,3,2024,8568
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,59,19.03,14807.37,1518.3,3,2024,15459
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,44,14.03,14875.43,8.19,3,2024,99
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,57,20.88,20937.84,340.22,4,2024,4114
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,48,12.9,16161.57,301.6,4,2024,2932
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,16,14.69,16022.54,818.84,4,2024,7014
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,26,14.91,14406.21,1420.08,4,2024,12111
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,37,14.41,16793.11,10.64,4,2024,89
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,19,16.67,16055.31,411.32,5,2024,3561
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,24,13.59,21060.78,328.89,5,2024,2481
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,17,13.22,20538.2,796.32,5,2024,6634
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,42,21.84,16770.74,1789.93,5,2024,12870
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Transformer,31,14.76,15257.14,11.03,5,2024,90
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Conductor,16,14.96,18541.37,441.84,6,2024,2887
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Insulator,40,13.48,14502.25,280.27,6,2024,2547
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Steel,50,16.68,19844.66,772.65,6,2024,7466
P177,Execution,Uttar Pradesh,North,Plain,400kV,GIS,280,1533,Cement,41,20.13,15510.05,1372.55,6,2024,13459
